question_id,Answer,Confidence,raw,error,photo,within_lbs,true_weight,participant
wgd_213_05,155.0,0.18,"{""Answer"": ""155"", ""Confidence"": ""0.18""}",,213.jpg,5,174.0,R_1GWvplV4rNvIFcF
wgd_217_20,115.0,0.5,"{""Answer"": ""115"", ""Confidence"": ""0.5""}",,217.jpg,20,116.0,R_1GWvplV4rNvIFcF
wgd_218_05,160.0,0.15,"{""Answer"": ""160"", ""Confidence"": ""0.15""}",,218.jpg,5,165.0,R_1GWvplV4rNvIFcF
wgd_219_10,150.0,0.5,"{""Answer"": ""150"", ""Confidence"": ""0.5""}",,219.jpg,10,123.0,R_1GWvplV4rNvIFcF
wgd_221_01,115.0,0.5,"{""Answer"": ""115"", ""Confidence"": ""0.5""}",,221.jpg,1,112.0,R_1GWvplV4rNvIFcF
wgd_222_20,150.0,0.5,"{""Answer"": ""150"", ""Confidence"": ""0.5""}",,222.jpg,20,115.0,R_1GWvplV4rNvIFcF
wgd_227_01,160.0,0.09,"{""Answer"": ""160"", ""Confidence"": ""0.09""}",,227.jpg,1,180.0,R_1GWvplV4rNvIFcF
wgd_229_20,120.0,0.5,"{""Answer"": ""120"", ""Confidence"": ""0.5""}",,229.jpg,20,127.0,R_1GWvplV4rNvIFcF
wgd_232_10,155.0,0.33,"{""Answer"": ""155"", ""Confidence"": ""0.33""}",,232.jpg,10,190.0,R_1GWvplV4rNvIFcF
wgd_233_01,160.0,0.5,"{""Answer"": ""160"", ""Confidence"": ""0.5""}",,233.jpg,1,180.0,R_1GWvplV4rNvIFcF
wgd_234_20,120.0,0.51,"{""Answer"": ""120"", ""Confidence"": ""0.51""}",,234.jpg,20,138.0,R_1GWvplV4rNvIFcF
wgd_235_05,130.0,0.5,"{""Answer"": ""130"", ""Confidence"": ""0.5""}",,235.jpg,5,134.0,R_1GWvplV4rNvIFcF
wgd_238_20,160.0,0.5,"{""Answer"": ""160"", ""Confidence"": ""0.5""}",,238.jpg,20,181.0,R_1GWvplV4rNvIFcF
wgd_244_10,150.0,0.3,"{""Answer"": ""150"", ""Confidence"": ""0.3""}",,244.jpg,10,161.0,R_1GWvplV4rNvIFcF
wgd_245_10,165.0,0.5,"{""Answer"": ""165"", ""Confidence"": ""0.5""}",,245.jpg,10,169.0,R_1GWvplV4rNvIFcF
wgd_248_10,125.0,0.5,"{""Answer"": ""125"", ""Confidence"": ""0.5""}",,248.jpg,10,121.0,R_1GWvplV4rNvIFcF
wgd_203_01,120.0,0.0,"{""Answer"": ""120"", ""Confidence"": ""0.0""}",,203.jpg,1,128.0,R_1czoqrLwX7DRgQh
wgd_205_01,130.0,0.01,"{""Answer"": ""130"", ""Confidence"": ""0.01""}",,205.jpg,1,104.0,R_1czoqrLwX7DRgQh
wgd_210_10,200.0,0.81,"{""Answer"": ""200"", ""Confidence"": ""0.81""}",,210.jpg,10,167.0,R_1czoqrLwX7DRgQh
wgd_211_10,170.0,0.57,"{""Answer"": ""170"", ""Confidence"": ""0.57""}",,211.jpg,10,146.0,R_1czoqrLwX7DRgQh
wgd_213_05,180.0,0.37,"{""Answer"": ""180"", ""Confidence"": ""0.37""}",,213.jpg,5,174.0,R_1czoqrLwX7DRgQh
wgd_217_01,120.0,0.02,"{""Answer"": ""120"", ""Confidence"": ""0.02""}",,217.jpg,1,116.0,R_1czoqrLwX7DRgQh
wgd_218_20,210.0,0.91,"{""Answer"": ""210"", ""Confidence"": ""0.91""}",,218.jpg,20,165.0,R_1czoqrLwX7DRgQh
wgd_220_20,160.0,0.9,"{""Answer"": ""160"", ""Confidence"": ""0.9""}",,220.jpg,20,149.0,R_1czoqrLwX7DRgQh
wgd_223_10,195.0,0.16,"{""Answer"": ""195"", ""Confidence"": ""0.16""}",,223.jpg,10,183.0,R_1czoqrLwX7DRgQh
wgd_224_05,110.0,0.73,"{""Answer"": ""110"", ""Confidence"": ""0.73""}",,224.jpg,5,106.0,R_1czoqrLwX7DRgQh
wgd_226_01,130.0,0.0,"{""Answer"": ""130"", ""Confidence"": ""0.0""}",,226.jpg,1,140.0,R_1czoqrLwX7DRgQh
wgd_229_20,135.0,0.88,"{""Answer"": ""135"", ""Confidence"": ""0.88""}",,229.jpg,20,127.0,R_1czoqrLwX7DRgQh
wgd_230_20,120.0,0.79,"{""Answer"": ""120"", ""Confidence"": ""0.79""}",,230.jpg,20,105.0,R_1czoqrLwX7DRgQh
wgd_231_20,180.0,0.49,"{""Answer"": ""180"", ""Confidence"": ""0.49""}",,231.jpg,20,145.0,R_1czoqrLwX7DRgQh
wgd_234_10,116.0,0.57,"{""Answer"": ""116"", ""Confidence"": ""0.57""}",,234.jpg,10,138.0,R_1czoqrLwX7DRgQh
wgd_235_01,160.0,0.09,"{""Answer"": ""160"", ""Confidence"": ""0.09""}",,235.jpg,1,134.0,R_1czoqrLwX7DRgQh
wgd_236_05,130.0,0.38,"{""Answer"": ""130"", ""Confidence"": ""0.38""}",,236.jpg,5,117.0,R_1czoqrLwX7DRgQh
wgd_237_10,160.0,0.67,"{""Answer"": ""160"", ""Confidence"": ""0.67""}",,237.jpg,10,170.0,R_1czoqrLwX7DRgQh
wgd_243_05,180.0,0.16,"{""Answer"": ""180"", ""Confidence"": ""0.16""}",,243.jpg,5,157.0,R_1czoqrLwX7DRgQh
wgd_246_05,150.0,0.4,"{""Answer"": ""150"", ""Confidence"": ""0.4""}",,246.jpg,5,117.0,R_1czoqrLwX7DRgQh
wgd_200_10,185.0,0.6,"{""Answer"": ""185"", ""Confidence"": ""0.6""}",,200.jpg,10,214.0,R_7ykeXw1TVqPumqC
wgd_204_01,115.0,0.0,"{""Answer"": ""115"", ""Confidence"": ""0.0""}",,204.jpg,1,138.0,R_7ykeXw1TVqPumqC
wgd_205_01,115.0,0.0,"{""Answer"": ""115"", ""Confidence"": ""0.0""}",,205.jpg,1,104.0,R_7ykeXw1TVqPumqC
wgd_206_05,175.0,0.3,"{""Answer"": ""175"", ""Confidence"": ""0.3""}",,206.jpg,5,165.0,R_7ykeXw1TVqPumqC
wgd_208_05,150.0,0.4,"{""Answer"": ""150"", ""Confidence"": ""0.4""}",,208.jpg,5,139.0,R_7ykeXw1TVqPumqC
wgd_213_10,180.0,0.7,"{""Answer"": ""180"", ""Confidence"": ""0.7""}",,213.jpg,10,174.0,R_7ykeXw1TVqPumqC
wgd_214_05,175.0,0.3,"{""Answer"": ""175"", ""Confidence"": ""0.3""}",,214.jpg,5,187.0,R_7ykeXw1TVqPumqC
wgd_217_05,105.0,0.4,"{""Answer"": ""105"", ""Confidence"": ""0.4""}",,217.jpg,5,116.0,R_7ykeXw1TVqPumqC
wgd_218_10,175.0,0.7,"{""Answer"": ""175"", ""Confidence"": ""0.7""}",,218.jpg,10,165.0,R_7ykeXw1TVqPumqC
wgd_219_20,145.0,1.0,"{""Answer"": ""145"", ""Confidence"": ""1.0""}",,219.jpg,20,123.0,R_7ykeXw1TVqPumqC
wgd_222_20,140.0,1.0,"{""Answer"": ""140"", ""Confidence"": ""1.0""}",,222.jpg,20,115.0,R_7ykeXw1TVqPumqC
wgd_225_05,110.0,0.7,"{""Answer"": ""110"", ""Confidence"": ""0.7""}",,225.jpg,5,121.0,R_7ykeXw1TVqPumqC
wgd_228_10,125.0,0.8,"{""Answer"": ""125"", ""Confidence"": ""0.8""}",,228.jpg,10,135.0,R_7ykeXw1TVqPumqC
wgd_230_20,105.0,1.0,"{""Answer"": ""105"", ""Confidence"": ""1.0""}",,230.jpg,20,105.0,R_7ykeXw1TVqPumqC
wgd_234_10,120.0,0.75,"{""Answer"": ""120"", ""Confidence"": ""0.75""}",,234.jpg,10,138.0,R_7ykeXw1TVqPumqC
wgd_235_01,120.0,0.0,"{""Answer"": ""120"", ""Confidence"": ""0.0""}",,235.jpg,1,134.0,R_7ykeXw1TVqPumqC
wgd_237_20,140.0,1.0,"{""Answer"": ""140"", ""Confidence"": ""1.0""}",,237.jpg,20,170.0,R_7ykeXw1TVqPumqC
wgd_244_01,180.0,0.0,"{""Answer"": ""180"", ""Confidence"": ""0.0""}",,244.jpg,1,161.0,R_7ykeXw1TVqPumqC
wgd_249_20,115.0,1.0,"{""Answer"": ""115"", ""Confidence"": ""1.0""}",,249.jpg,20,138.0,R_7ykeXw1TVqPumqC
wgd_251_01,180.0,0.0,"{""Answer"": ""180"", ""Confidence"": ""0.0""}",,251.jpg,1,174.0,R_7ykeXw1TVqPumqC
wgd_204_20,155.0,0.76,"{""Answer"": ""155"", ""Confidence"": ""0.76""}",,204.jpg,20,138.0,R_3D9Cxznanufb0Nr
wgd_205_05,122.0,0.6,"{""Answer"": ""122"", ""Confidence"": ""0.6""}",,205.jpg,5,104.0,R_3D9Cxznanufb0Nr
wgd_206_20,156.0,0.59,"{""Answer"": ""156"", ""Confidence"": ""0.59""}",,206.jpg,20,165.0,R_3D9Cxznanufb0Nr
wgd_212_10,155.0,0.37,"{""Answer"": ""155"", ""Confidence"": ""0.37""}",,212.jpg,10,147.0,R_3D9Cxznanufb0Nr
wgd_214_01,172.0,0.1,"{""Answer"": ""172"", ""Confidence"": ""0.1""}",,214.jpg,1,187.0,R_3D9Cxznanufb0Nr
wgd_217_20,124.0,0.81,"{""Answer"": ""124"", ""Confidence"": ""0.81""}",,217.jpg,20,116.0,R_3D9Cxznanufb0Nr
wgd_219_01,140.0,0.01,"{""Answer"": ""140"", ""Confidence"": ""0.01""}",,219.jpg,1,123.0,R_3D9Cxznanufb0Nr
wgd_221_01,136.0,0.01,"{""Answer"": ""136"", ""Confidence"": ""0.01""}",,221.jpg,1,112.0,R_3D9Cxznanufb0Nr
wgd_222_20,127.0,0.75,"{""Answer"": ""127"", ""Confidence"": ""0.75""}",,222.jpg,20,115.0,R_3D9Cxznanufb0Nr
wgd_227_05,155.0,0.23,"{""Answer"": ""155"", ""Confidence"": ""0.23""}",,227.jpg,5,180.0,R_3D9Cxznanufb0Nr
wgd_229_10,136.0,0.39,"{""Answer"": ""136"", ""Confidence"": ""0.39""}",,229.jpg,10,127.0,R_3D9Cxznanufb0Nr
wgd_230_05,137.0,0.1,"{""Answer"": ""137"", ""Confidence"": ""0.1""}",,230.jpg,5,105.0,R_3D9Cxznanufb0Nr
wgd_235_01,140.0,0.0,"{""Answer"": ""140"", ""Confidence"": ""0.0""}",,235.jpg,1,134.0,R_3D9Cxznanufb0Nr
wgd_236_10,137.0,0.2,"{""Answer"": ""137"", ""Confidence"": ""0.2""}",,236.jpg,10,117.0,R_3D9Cxznanufb0Nr
wgd_238_10,145.0,0.55,"{""Answer"": ""145"", ""Confidence"": ""0.55""}",,238.jpg,10,181.0,R_3D9Cxznanufb0Nr
wgd_241_05,165.0,0.58,"{""Answer"": ""165"", ""Confidence"": ""0.58""}",,241.jpg,5,150.0,R_3D9Cxznanufb0Nr
wgd_245_10,150.0,0.0,"{""Answer"": ""150"", ""Confidence"": ""0.0""}",,245.jpg,10,169.0,R_3D9Cxznanufb0Nr
wgd_246_01,123.0,0.01,"{""Answer"": ""123"", ""Confidence"": ""0.01""}",,246.jpg,1,117.0,R_3D9Cxznanufb0Nr
wgd_248_05,130.0,0.22,"{""Answer"": ""130"", ""Confidence"": ""0.22""}",,248.jpg,5,121.0,R_3D9Cxznanufb0Nr
wgd_251_20,162.0,0.72,"{""Answer"": ""162"", ""Confidence"": ""0.72""}",,251.jpg,20,174.0,R_3D9Cxznanufb0Nr
wgd_201_05,128.0,0.39,"{""Answer"": ""128"", ""Confidence"": ""0.39""}",,201.jpg,5,158.0,R_34eEAYcotVXgX9D
wgd_202_05,135.0,0.4,"{""Answer"": ""135"", ""Confidence"": ""0.4""}",,202.jpg,5,135.0,R_34eEAYcotVXgX9D
wgd_203_20,110.0,1.0,"{""Answer"": ""110"", ""Confidence"": ""1.0""}",,203.jpg,20,128.0,R_34eEAYcotVXgX9D
wgd_205_05,125.0,0.5,"{""Answer"": ""125"", ""Confidence"": ""0.5""}",,205.jpg,5,104.0,R_34eEAYcotVXgX9D
wgd_206_01,150.0,0.1,"{""Answer"": ""150"", ""Confidence"": ""0.1""}",,206.jpg,1,165.0,R_34eEAYcotVXgX9D
wgd_210_20,145.0,1.0,"{""Answer"": ""145"", ""Confidence"": ""1.0""}",,210.jpg,20,167.0,R_34eEAYcotVXgX9D
wgd_212_01,115.0,0.25,"{""Answer"": ""115"", ""Confidence"": ""0.25""}",,212.jpg,1,147.0,R_34eEAYcotVXgX9D
wgd_217_10,105.0,0.7,"{""Answer"": ""105"", ""Confidence"": ""0.7""}",,217.jpg,10,116.0,R_34eEAYcotVXgX9D
wgd_220_10,140.0,0.69,"{""Answer"": ""140"", ""Confidence"": ""0.69""}",,220.jpg,10,149.0,R_34eEAYcotVXgX9D
wgd_221_01,120.0,0.11,"{""Answer"": ""120"", ""Confidence"": ""0.11""}",,221.jpg,1,112.0,R_34eEAYcotVXgX9D
wgd_222_01,129.0,0.1,"{""Answer"": ""129"", ""Confidence"": ""0.1""}",,222.jpg,1,115.0,R_34eEAYcotVXgX9D
wgd_227_10,172.0,0.5,"{""Answer"": ""172"", ""Confidence"": ""0.5""}",,227.jpg,10,180.0,R_34eEAYcotVXgX9D
wgd_232_05,160.0,0.31,"{""Answer"": ""160"", ""Confidence"": ""0.31""}",,232.jpg,5,190.0,R_34eEAYcotVXgX9D
wgd_234_20,135.0,1.0,"{""Answer"": ""135"", ""Confidence"": ""1.0""}",,234.jpg,20,138.0,R_34eEAYcotVXgX9D
wgd_235_10,130.0,0.82,"{""Answer"": ""130"", ""Confidence"": ""0.82""}",,235.jpg,10,134.0,R_34eEAYcotVXgX9D
wgd_241_10,165.0,0.68,"{""Answer"": ""165"", ""Confidence"": ""0.68""}",,241.jpg,10,150.0,R_34eEAYcotVXgX9D
wgd_245_20,165.0,0.81,"{""Answer"": ""165"", ""Confidence"": ""0.81""}",,245.jpg,20,169.0,R_34eEAYcotVXgX9D
wgd_248_05,110.0,0.31,"{""Answer"": ""110"", ""Confidence"": ""0.31""}",,248.jpg,5,121.0,R_34eEAYcotVXgX9D
wgd_250_01,150.0,0.1,"{""Answer"": ""150"", ""Confidence"": ""0.1""}",,250.jpg,1,171.0,R_34eEAYcotVXgX9D
wgd_251_20,145.0,0.95,"{""Answer"": ""145"", ""Confidence"": ""0.95""}",,251.jpg,20,174.0,R_34eEAYcotVXgX9D
wgd_202_20,120.0,0.85,"{""Answer"": ""120"", ""Confidence"": ""0.85""}",,202.jpg,20,135.0,R_6TXBws9wOcZUUOa
wgd_205_10,110.0,0.85,"{""Answer"": ""110"", ""Confidence"": ""0.85""}",,205.jpg,10,104.0,R_6TXBws9wOcZUUOa
wgd_208_10,140.0,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,208.jpg,10,139.0,R_6TXBws9wOcZUUOa
wgd_211_20,135.0,0.9,"{""Answer"": ""135"", ""Confidence"": ""0.9""}",,211.jpg,20,146.0,R_6TXBws9wOcZUUOa
wgd_212_01,115.0,0.5,"{""Answer"": ""115"", ""Confidence"": ""0.5""}",,212.jpg,1,147.0,R_6TXBws9wOcZUUOa
wgd_213_20,165.0,0.9,"{""Answer"": ""165"", ""Confidence"": ""0.9""}",,213.jpg,20,174.0,R_6TXBws9wOcZUUOa
wgd_217_05,105.0,0.7,"{""Answer"": ""105"", ""Confidence"": ""0.7""}",,217.jpg,5,116.0,R_6TXBws9wOcZUUOa
wgd_218_20,150.0,0.9,"{""Answer"": ""150"", ""Confidence"": ""0.9""}",,218.jpg,20,165.0,R_6TXBws9wOcZUUOa
wgd_221_10,105.0,0.9,"{""Answer"": ""105"", ""Confidence"": ""0.9""}",,221.jpg,10,112.0,R_6TXBws9wOcZUUOa
wgd_223_05,168.0,0.8,"{""Answer"": ""168"", ""Confidence"": ""0.8""}",,223.jpg,5,183.0,R_6TXBws9wOcZUUOa
wgd_224_05,110.0,0.9,"{""Answer"": ""110"", ""Confidence"": ""0.9""}",,224.jpg,5,106.0,R_6TXBws9wOcZUUOa
wgd_225_10,100.0,0.8,"{""Answer"": ""100"", ""Confidence"": ""0.8""}",,225.jpg,10,121.0,R_6TXBws9wOcZUUOa
wgd_228_05,115.0,0.7,"{""Answer"": ""115"", ""Confidence"": ""0.7""}",,228.jpg,5,135.0,R_6TXBws9wOcZUUOa
wgd_229_05,110.0,0.75,"{""Answer"": ""110"", ""Confidence"": ""0.75""}",,229.jpg,5,127.0,R_6TXBws9wOcZUUOa
wgd_235_20,120.0,0.8,"{""Answer"": ""120"", ""Confidence"": ""0.8""}",,235.jpg,20,134.0,R_6TXBws9wOcZUUOa
wgd_237_01,145.0,0.6,"{""Answer"": ""145"", ""Confidence"": ""0.6""}",,237.jpg,1,170.0,R_6TXBws9wOcZUUOa
wgd_242_01,135.0,0.7,"{""Answer"": ""135"", ""Confidence"": ""0.7""}",,242.jpg,1,171.0,R_6TXBws9wOcZUUOa
wgd_244_10,145.0,0.75,"{""Answer"": ""145"", ""Confidence"": ""0.75""}",,244.jpg,10,161.0,R_6TXBws9wOcZUUOa
wgd_246_01,105.0,0.4,"{""Answer"": ""105"", ""Confidence"": ""0.4""}",,246.jpg,1,117.0,R_6TXBws9wOcZUUOa
wgd_249_01,105.0,0.5,"{""Answer"": ""105"", ""Confidence"": ""0.5""}",,249.jpg,1,138.0,R_6TXBws9wOcZUUOa
wgd_203_05,121.0,0.07,"{""Answer"": ""121"", ""Confidence"": ""0.07""}",,203.jpg,5,128.0,R_69BMsvCsltLGODn
wgd_205_20,137.0,0.93,"{""Answer"": ""137"", ""Confidence"": ""0.93""}",,205.jpg,20,104.0,R_69BMsvCsltLGODn
wgd_206_10,165.0,0.62,"{""Answer"": ""165"", ""Confidence"": ""0.62""}",,206.jpg,10,165.0,R_69BMsvCsltLGODn
wgd_208_01,153.0,0.0,"{""Answer"": ""153"", ""Confidence"": ""0.0""}",,208.jpg,1,139.0,R_69BMsvCsltLGODn
wgd_211_05,166.0,0.42,"{""Answer"": ""166"", ""Confidence"": ""0.42""}",,211.jpg,5,146.0,R_69BMsvCsltLGODn
wgd_213_01,177.0,0.0,"{""Answer"": ""177"", ""Confidence"": ""0.0""}",,213.jpg,1,174.0,R_69BMsvCsltLGODn
wgd_215_10,154.0,0.6,"{""Answer"": ""154"", ""Confidence"": ""0.6""}",,215.jpg,10,154.0,R_69BMsvCsltLGODn
wgd_218_01,185.0,0.0,"{""Answer"": ""185"", ""Confidence"": ""0.0""}",,218.jpg,1,165.0,R_69BMsvCsltLGODn
wgd_228_01,128.0,0.0,"{""Answer"": ""128"", ""Confidence"": ""0.0""}",,228.jpg,1,135.0,R_69BMsvCsltLGODn
wgd_229_10,126.0,0.6,"{""Answer"": ""126"", ""Confidence"": ""0.6""}",,229.jpg,10,127.0,R_69BMsvCsltLGODn
wgd_230_20,119.0,0.96,"{""Answer"": ""119"", ""Confidence"": ""0.96""}",,230.jpg,20,105.0,R_69BMsvCsltLGODn
wgd_231_20,166.0,0.81,"{""Answer"": ""166"", ""Confidence"": ""0.81""}",,231.jpg,20,145.0,R_69BMsvCsltLGODn
wgd_233_10,179.0,0.72,"{""Answer"": ""179"", ""Confidence"": ""0.72""}",,233.jpg,10,180.0,R_69BMsvCsltLGODn
wgd_236_01,125.0,0.0,"{""Answer"": ""125"", ""Confidence"": ""0.0""}",,236.jpg,1,117.0,R_69BMsvCsltLGODn
wgd_238_05,164.0,0.27,"{""Answer"": ""164"", ""Confidence"": ""0.27""}",,238.jpg,5,181.0,R_69BMsvCsltLGODn
wgd_239_20,131.0,0.97,"{""Answer"": ""131"", ""Confidence"": ""0.97""}",,239.jpg,20,117.0,R_69BMsvCsltLGODn
wgd_245_05,158.0,0.18,"{""Answer"": ""158"", ""Confidence"": ""0.18""}",,245.jpg,5,169.0,R_69BMsvCsltLGODn
wgd_248_05,128.0,0.78,"{""Answer"": ""128"", ""Confidence"": ""0.78""}",,248.jpg,5,121.0,R_69BMsvCsltLGODn
wgd_249_20,123.0,0.96,"{""Answer"": ""123"", ""Confidence"": ""0.96""}",,249.jpg,20,138.0,R_69BMsvCsltLGODn
wgd_251_10,168.0,0.73,"{""Answer"": ""168"", ""Confidence"": ""0.73""}",,251.jpg,10,174.0,R_69BMsvCsltLGODn
wgd_200_10,150.0,0.59,"{""Answer"": ""150"", ""Confidence"": ""0.59""}",,200.jpg,10,214.0,R_6QXninmZxuLlMUj
wgd_201_10,115.0,0.61,"{""Answer"": ""115"", ""Confidence"": ""0.61""}",,201.jpg,10,158.0,R_6QXninmZxuLlMUj
wgd_205_05,115.0,0.59,"{""Answer"": ""115"", ""Confidence"": ""0.59""}",,205.jpg,5,104.0,R_6QXninmZxuLlMUj
wgd_206_01,120.0,0.58,"{""Answer"": ""120"", ""Confidence"": ""0.58""}",,206.jpg,1,165.0,R_6QXninmZxuLlMUj
wgd_212_05,125.0,0.54,"{""Answer"": ""125"", ""Confidence"": ""0.54""}",,212.jpg,5,147.0,R_6QXninmZxuLlMUj
wgd_213_05,135.0,0.56,"{""Answer"": ""135"", ""Confidence"": ""0.56""}",,213.jpg,5,174.0,R_6QXninmZxuLlMUj
wgd_214_20,140.0,0.56,"{""Answer"": ""140"", ""Confidence"": ""0.56""}",,214.jpg,20,187.0,R_6QXninmZxuLlMUj
wgd_219_01,120.0,0.63,"{""Answer"": ""120"", ""Confidence"": ""0.63""}",,219.jpg,1,123.0,R_6QXninmZxuLlMUj
wgd_224_20,115.0,0.6,"{""Answer"": ""115"", ""Confidence"": ""0.6""}",,224.jpg,20,106.0,R_6QXninmZxuLlMUj
wgd_225_01,115.0,0.58,"{""Answer"": ""115"", ""Confidence"": ""0.58""}",,225.jpg,1,121.0,R_6QXninmZxuLlMUj
wgd_227_20,135.0,0.6,"{""Answer"": ""135"", ""Confidence"": ""0.6""}",,227.jpg,20,180.0,R_6QXninmZxuLlMUj
wgd_231_10,135.0,0.59,"{""Answer"": ""135"", ""Confidence"": ""0.59""}",,231.jpg,10,145.0,R_6QXninmZxuLlMUj
wgd_235_05,115.0,0.57,"{""Answer"": ""115"", ""Confidence"": ""0.57""}",,235.jpg,5,134.0,R_6QXninmZxuLlMUj
wgd_239_20,115.0,0.59,"{""Answer"": ""115"", ""Confidence"": ""0.59""}",,239.jpg,20,117.0,R_6QXninmZxuLlMUj
wgd_242_01,120.0,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.6""}",,242.jpg,1,171.0,R_6QXninmZxuLlMUj
wgd_245_05,130.0,0.58,"{""Answer"": ""130"", ""Confidence"": ""0.58""}",,245.jpg,5,169.0,R_6QXninmZxuLlMUj
wgd_246_01,115.0,0.59,"{""Answer"": ""115"", ""Confidence"": ""0.59""}",,246.jpg,1,117.0,R_6QXninmZxuLlMUj
wgd_247_10,120.0,0.57,"{""Answer"": ""120"", ""Confidence"": ""0.57""}",,247.jpg,10,157.0,R_6QXninmZxuLlMUj
wgd_248_20,115.0,0.56,"{""Answer"": ""115"", ""Confidence"": ""0.56""}",,248.jpg,20,121.0,R_6QXninmZxuLlMUj
wgd_249_10,120.0,0.59,"{""Answer"": ""120"", ""Confidence"": ""0.59""}",,249.jpg,10,138.0,R_6QXninmZxuLlMUj
wgd_202_20,135.0,0.92,"{""Answer"": ""135"", ""Confidence"": ""0.92""}",,202.jpg,20,135.0,R_6PNWFPgBdSEz2Nj
wgd_203_05,122.0,0.92,"{""Answer"": ""122"", ""Confidence"": ""0.92""}",,203.jpg,5,128.0,R_6PNWFPgBdSEz2Nj
wgd_204_01,135.0,0.91,"{""Answer"": ""135"", ""Confidence"": ""0.91""}",,204.jpg,1,138.0,R_6PNWFPgBdSEz2Nj
wgd_205_01,115.0,0.96,"{""Answer"": ""115"", ""Confidence"": ""0.96""}",,205.jpg,1,104.0,R_6PNWFPgBdSEz2Nj
wgd_206_01,140.0,0.82,"{""Answer"": ""140"", ""Confidence"": ""0.82""}",,206.jpg,1,165.0,R_6PNWFPgBdSEz2Nj
wgd_209_05,120.0,0.95,"{""Answer"": ""120"", ""Confidence"": ""0.95""}",,209.jpg,5,136.0,R_6PNWFPgBdSEz2Nj
wgd_212_20,120.0,0.62,"{""Answer"": ""120"", ""Confidence"": ""0.62""}",,212.jpg,20,147.0,R_6PNWFPgBdSEz2Nj
wgd_214_10,165.0,0.91,"{""Answer"": ""165"", ""Confidence"": ""0.91""}",,214.jpg,10,187.0,R_6PNWFPgBdSEz2Nj
wgd_217_05,110.0,0.91,"{""Answer"": ""110"", ""Confidence"": ""0.91""}",,217.jpg,5,116.0,R_6PNWFPgBdSEz2Nj
wgd_219_05,125.0,0.97,"{""Answer"": ""125"", ""Confidence"": ""0.97""}",,219.jpg,5,123.0,R_6PNWFPgBdSEz2Nj
wgd_223_01,150.0,1.0,"{""Answer"": ""150"", ""Confidence"": ""1.0""}",,223.jpg,1,183.0,R_6PNWFPgBdSEz2Nj
wgd_224_20,112.0,0.99,"{""Answer"": ""112"", ""Confidence"": ""0.99""}",,224.jpg,20,106.0,R_6PNWFPgBdSEz2Nj
wgd_229_20,120.0,0.85,"{""Answer"": ""120"", ""Confidence"": ""0.85""}",,229.jpg,20,127.0,R_6PNWFPgBdSEz2Nj
wgd_231_01,150.0,0.87,"{""Answer"": ""150"", ""Confidence"": ""0.87""}",,231.jpg,1,145.0,R_6PNWFPgBdSEz2Nj
wgd_233_10,160.0,0.99,"{""Answer"": ""160"", ""Confidence"": ""0.99""}",,233.jpg,10,180.0,R_6PNWFPgBdSEz2Nj
wgd_235_10,130.0,1.0,"{""Answer"": ""130"", ""Confidence"": ""1.0""}",,235.jpg,10,134.0,R_6PNWFPgBdSEz2Nj
wgd_239_05,120.0,0.93,"{""Answer"": ""120"", ""Confidence"": ""0.93""}",,239.jpg,5,117.0,R_6PNWFPgBdSEz2Nj
wgd_242_10,145.0,0.91,"{""Answer"": ""145"", ""Confidence"": ""0.91""}",,242.jpg,10,171.0,R_6PNWFPgBdSEz2Nj
wgd_246_20,110.0,1.0,"{""Answer"": ""110"", ""Confidence"": ""1.0""}",,246.jpg,20,117.0,R_6PNWFPgBdSEz2Nj
wgd_250_10,140.0,0.95,"{""Answer"": ""140"", ""Confidence"": ""0.95""}",,250.jpg,10,171.0,R_6PNWFPgBdSEz2Nj
wgd_202_20,130.0,0.52,"{""Answer"": ""130"", ""Confidence"": ""0.52""}",,202.jpg,20,135.0,R_6euhtQZWaC5WDvP
wgd_209_05,145.0,0.51,"{""Answer"": ""145"", ""Confidence"": ""0.51""}",,209.jpg,5,136.0,R_6euhtQZWaC5WDvP
wgd_213_05,140.0,0.51,"{""Answer"": ""140"", ""Confidence"": ""0.51""}",,213.jpg,5,174.0,R_6euhtQZWaC5WDvP
wgd_215_10,130.0,0.53,"{""Answer"": ""130"", ""Confidence"": ""0.53""}",,215.jpg,10,154.0,R_6euhtQZWaC5WDvP
wgd_217_01,105.0,0.51,"{""Answer"": ""105"", ""Confidence"": ""0.51""}",,217.jpg,1,116.0,R_6euhtQZWaC5WDvP
wgd_218_20,130.0,0.52,"{""Answer"": ""130"", ""Confidence"": ""0.52""}",,218.jpg,20,165.0,R_6euhtQZWaC5WDvP
wgd_220_20,130.0,0.52,"{""Answer"": ""130"", ""Confidence"": ""0.52""}",,220.jpg,20,149.0,R_6euhtQZWaC5WDvP
wgd_221_01,110.0,0.51,"{""Answer"": ""110"", ""Confidence"": ""0.51""}",,221.jpg,1,112.0,R_6euhtQZWaC5WDvP
wgd_223_01,150.0,0.51,"{""Answer"": ""150"", ""Confidence"": ""0.51""}",,223.jpg,1,183.0,R_6euhtQZWaC5WDvP
wgd_226_05,137.0,0.51,"{""Answer"": ""137"", ""Confidence"": ""0.51""}",,226.jpg,5,140.0,R_6euhtQZWaC5WDvP
