question_id,Answer,Confidence,raw,error,true_lifespan_x,min_age_x,sex_x,radius_x,best_answer_x,MAS_x,true_lifespan_y,min_age_y,sex_y,radius_y,best_answer_y,MAS_y
169,68.0,0.95,"{""Answer"": ""68"", ""Confidence"": ""0.95""}",,75.32,8.0,male,10.0,81.23,0.575887,75.32,8,male,10,81.23,0.575887
170,68.0,0.95,"{""Answer"": ""68"", ""Confidence"": ""0.95""}",,75.32,8.0,male,11.0,80.94,0.619014,75.32,8,male,11,80.94,0.619014
171,73.0,0.95,"{""Answer"": ""73"", ""Confidence"": ""0.95""}",,75.32,8.0,male,12.0,80.62,0.658927,75.32,8,male,12,80.62,0.658927
172,69.0,0.95,"{""Answer"": ""69"", ""Confidence"": ""0.95""}",,75.32,8.0,male,13.0,80.28,0.695656,75.32,8,male,13,80.28,0.695656
173,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.32,8.0,male,14.0,79.92,0.729278,75.32,8,male,14,79.92,0.729278
174,69.0,0.95,"{""Answer"": ""69"", ""Confidence"": ""0.95""}",,75.32,8.0,male,15.0,79.53,0.759901,75.32,8,male,15,79.53,0.759901
175,68.0,0.95,"{""Answer"": ""68"", ""Confidence"": ""0.95""}",,75.32,8.0,male,16.0,79.12,0.787661,75.32,8,male,16,79.12,0.787661
176,70.0,0.95,"{""Answer"": ""70"", ""Confidence"": ""0.95""}",,75.32,8.0,male,17.0,78.69,0.812715,75.32,8,male,17,78.69,0.812715
177,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.32,8.0,male,18.0,78.25,0.835233,75.32,8,male,18,78.25,0.835233
178,70.0,0.95,"{""Answer"": ""70"", ""Confidence"": ""0.95""}",,75.32,8.0,male,19.0,77.78,0.855394,75.32,8,male,19,77.78,0.855394
179,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.32,8.0,male,20.0,77.3,0.87338,75.32,8,male,20,77.3,0.87338
180,75.0,0.05,"{""Answer"": ""75"", ""Confidence"": ""0.05""}",,75.32,9.0,male,1.0,82.65,0.064868,75.32,9,male,1,82.65,0.064868
181,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.32,9.0,male,2.0,82.6,0.129235,75.32,9,male,2,82.6,0.129235
182,74.0,0.84,"{""Answer"": ""74"", ""Confidence"": ""0.84""}",,75.32,9.0,male,3.0,82.53,0.192615,75.32,9,male,3,82.53,0.192615
183,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.32,9.0,male,4.0,82.43,0.254546,75.32,9,male,4,82.43,0.254546
184,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.32,9.0,male,5.0,82.3,0.31461,75.32,9,male,5,82.3,0.31461
185,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.32,9.0,male,6.0,82.14,0.372434,75.32,9,male,6,82.14,0.372434
186,73.0,0.95,"{""Answer"": ""73"", ""Confidence"": ""0.95""}",,75.32,9.0,male,7.0,81.95,0.427704,75.32,9,male,7,81.95,0.427704
187,73.0,0.95,"{""Answer"": ""73"", ""Confidence"": ""0.95""}",,75.32,9.0,male,8.0,81.74,0.480166,75.32,9,male,8,81.74,0.480166
188,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.32,9.0,male,9.0,81.5,0.529628,75.32,9,male,9,81.5,0.529628
189,75.0,0.75,"{""Answer"": ""75"", ""Confidence"": ""0.75""}",,75.32,9.0,male,10.0,81.23,0.575961,75.32,9,male,10,81.23,0.575961
190,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.32,9.0,male,11.0,80.94,0.619094,75.32,9,male,11,80.94,0.619094
191,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.32,9.0,male,12.0,80.62,0.659011,75.32,9,male,12,80.62,0.659011
192,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.32,9.0,male,13.0,80.28,0.695745,75.32,9,male,13,80.28,0.695745
193,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,75.32,9.0,male,14.0,79.92,0.729371,75.32,9,male,14,79.92,0.729371
194,74.0,0.83,"{""Answer"": ""74"", ""Confidence"": ""0.83""}",,75.32,9.0,male,15.0,79.53,0.759998,75.32,9,male,15,79.53,0.759998
195,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.32,9.0,male,16.0,79.12,0.787762,75.32,9,male,16,79.12,0.787762
196,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.32,9.0,male,17.0,78.69,0.812819,75.32,9,male,17,78.69,0.812819
197,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.32,9.0,male,18.0,78.25,0.83534,75.32,9,male,18,78.25,0.83534
198,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.32,9.0,male,19.0,77.78,0.855503,75.32,9,male,19,77.78,0.855503
199,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.32,9.0,male,20.0,77.3,0.873491,75.32,9,male,20,77.3,0.873491
200,76.0,0.05,"{""Answer"": ""76"", ""Confidence"": ""0.05""}",,75.33,10.0,male,1.0,82.65,0.064877,75.33,10,male,1,82.65,0.064877
201,74.63,0.42,"{""Answer"": ""74.63"", ""Confidence"": ""0.42""}",,75.33,10.0,male,2.0,82.6,0.129253,75.33,10,male,2,82.6,0.129253
202,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.33,10.0,male,3.0,82.53,0.192641,75.33,10,male,3,82.53,0.192641
203,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.33,10.0,male,4.0,82.43,0.254582,75.33,10,male,4,82.43,0.254582
204,74.0,0.8,"{""Answer"": ""74"", ""Confidence"": ""0.8""}",,75.33,10.0,male,5.0,82.3,0.314654,75.33,10,male,5,82.3,0.314654
205,73.0,0.95,"{""Answer"": ""73"", ""Confidence"": ""0.95""}",,75.33,10.0,male,6.0,82.14,0.372486,75.33,10,male,6,82.14,0.372486
206,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.33,10.0,male,7.0,81.95,0.427764,75.33,10,male,7,81.95,0.427764
207,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,75.33,10.0,male,8.0,81.74,0.480233,75.33,10,male,8,81.74,0.480233
208,74.0,0.84,"{""Answer"": ""74"", ""Confidence"": ""0.84""}",,75.33,10.0,male,9.0,81.5,0.529702,75.33,10,male,9,81.5,0.529702
209,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.33,10.0,male,10.0,81.23,0.576041,75.33,10,male,10,81.23,0.576041
210,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.33,10.0,male,11.0,80.94,0.61918,75.33,10,male,11,80.94,0.61918
211,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.33,10.0,male,12.0,80.62,0.659103,75.33,10,male,12,80.62,0.659103
212,73.0,0.95,"{""Answer"": ""73"", ""Confidence"": ""0.95""}",,75.33,10.0,male,13.0,80.28,0.695842,75.33,10,male,13,80.28,0.695842
213,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.33,10.0,male,14.0,79.92,0.729473,75.33,10,male,14,79.92,0.729473
214,76.0,0.83,"{""Answer"": ""76"", ""Confidence"": ""0.83""}",,75.33,10.0,male,15.0,79.53,0.760104,75.33,10,male,15,79.53,0.760104
215,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.33,10.0,male,16.0,79.12,0.787872,75.33,10,male,16,79.12,0.787872
216,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.33,10.0,male,17.0,78.69,0.812932,75.33,10,male,17,78.69,0.812932
217,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.33,10.0,male,18.0,78.25,0.835457,75.33,10,male,18,78.25,0.835457
218,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.33,10.0,male,19.0,77.78,0.855623,75.33,10,male,19,77.78,0.855623
219,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.33,10.0,male,20.0,77.3,0.873613,75.33,10,male,20,77.3,0.873613
220,74.0,0.05,"{""Answer"": ""74"", ""Confidence"": ""0.05""}",,75.34,11.0,male,1.0,82.65,0.064887,75.34,11,male,1,82.65,0.064887
221,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.34,11.0,male,2.0,82.6,0.129273,75.34,11,male,2,82.6,0.129273
222,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.34,11.0,male,3.0,82.53,0.192671,75.34,11,male,3,82.53,0.192671
223,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.34,11.0,male,4.0,82.43,0.25462,75.34,11,male,4,82.43,0.25462
224,74.0,0.83,"{""Answer"": ""74"", ""Confidence"": ""0.83""}",,75.34,11.0,male,5.0,82.3,0.314702,75.34,11,male,5,82.3,0.314702
225,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.34,11.0,male,6.0,82.14,0.372543,75.34,11,male,6,82.14,0.372543
226,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.34,11.0,male,7.0,81.95,0.427829,75.34,11,male,7,81.95,0.427829
227,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,75.34,11.0,male,8.0,81.74,0.480306,75.34,11,male,8,81.74,0.480306
228,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.34,11.0,male,9.0,81.5,0.529783,75.34,11,male,9,81.5,0.529783
229,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.34,11.0,male,10.0,81.23,0.576129,75.34,11,male,10,81.23,0.576129
230,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.34,11.0,male,11.0,80.94,0.619274,75.34,11,male,11,80.94,0.619274
231,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.34,11.0,male,12.0,80.62,0.659203,75.34,11,male,12,80.62,0.659203
232,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.34,11.0,male,13.0,80.28,0.695948,75.34,11,male,13,80.28,0.695948
233,74.0,0.87,"{""Answer"": ""74"", ""Confidence"": ""0.87""}",,75.34,11.0,male,14.0,79.92,0.729584,75.34,11,male,14,79.92,0.729584
234,74.0,0.84,"{""Answer"": ""74"", ""Confidence"": ""0.84""}",,75.34,11.0,male,15.0,79.53,0.76022,75.34,11,male,15,79.53,0.76022
235,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.34,11.0,male,16.0,79.12,0.787992,75.34,11,male,16,79.12,0.787992
236,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.34,11.0,male,17.0,78.69,0.813056,75.34,11,male,17,78.69,0.813056
237,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.34,11.0,male,18.0,78.25,0.835584,75.34,11,male,18,78.25,0.835584
238,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.34,11.0,male,19.0,77.78,0.855753,75.34,11,male,19,77.78,0.855753
239,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.34,11.0,male,20.0,77.3,0.873746,75.34,11,male,20,77.3,0.873746
240,76.0,0.05,"{""Answer"": ""76"", ""Confidence"": ""0.05""}",,75.35,12.0,male,1.0,82.65,0.064898,75.35,12,male,1,82.65,0.064898
241,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.35,12.0,male,2.0,82.6,0.129295,75.35,12,male,2,82.6,0.129295
242,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.35,12.0,male,3.0,82.53,0.192703,75.35,12,male,3,82.53,0.192703
243,76.0,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.35,12.0,male,4.0,82.43,0.254663,75.35,12,male,4,82.43,0.254663
244,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.35,12.0,male,5.0,82.3,0.314754,75.35,12,male,5,82.3,0.314754
245,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.35,12.0,male,6.0,82.14,0.372605,75.35,12,male,6,82.14,0.372605
246,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.35,12.0,male,7.0,81.95,0.4279,75.35,12,male,7,81.95,0.4279
247,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.35,12.0,male,8.0,81.74,0.480386,75.35,12,male,8,81.74,0.480386
248,76.0,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.35,12.0,male,9.0,81.5,0.529871,75.35,12,male,9,81.5,0.529871
249,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.35,12.0,male,10.0,81.23,0.576225,75.35,12,male,10,81.23,0.576225
250,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.35,12.0,male,11.0,80.94,0.619377,75.35,12,male,11,80.94,0.619377
251,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,75.35,12.0,male,12.0,80.62,0.659313,75.35,12,male,12,80.62,0.659313
252,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.35,12.0,male,13.0,80.28,0.696064,75.35,12,male,13,80.28,0.696064
253,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.35,12.0,male,14.0,79.92,0.729706,75.35,12,male,14,79.92,0.729706
254,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.35,12.0,male,15.0,79.53,0.760347,75.35,12,male,15,79.53,0.760347
255,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.35,12.0,male,16.0,79.12,0.788123,75.35,12,male,16,79.12,0.788123
256,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.35,12.0,male,17.0,78.69,0.813192,75.35,12,male,17,78.69,0.813192
257,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.35,12.0,male,18.0,78.25,0.835723,75.35,12,male,18,78.25,0.835723
258,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.35,12.0,male,19.0,77.78,0.855896,75.35,12,male,19,77.78,0.855896
259,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.35,12.0,male,20.0,77.3,0.873892,75.35,12,male,20,77.3,0.873892
260,75.0,0.05,"{""Answer"": ""75"", ""Confidence"": ""0.05""}",,75.36,13.0,male,1.0,82.65,0.06491,75.36,13,male,1,82.65,0.06491
261,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,75.36,13.0,male,2.0,82.6,0.129318,75.36,13,male,2,82.6,0.129318
262,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.36,13.0,male,3.0,82.53,0.192738,75.36,13,male,3,82.53,0.192738
263,76.0,0.8,"{""Answer"": ""76"", ""Confidence"": ""0.8""}",,75.36,13.0,male,4.0,82.43,0.254709,75.36,13,male,4,82.43,0.254709
264,75.0,0.8,"{""Answer"": ""75"", ""Confidence"": ""0.8""}",,75.36,13.0,male,5.0,82.3,0.314811,75.36,13,male,5,82.3,0.314811
265,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.36,13.0,male,6.0,82.14,0.372673,75.36,13,male,6,82.14,0.372673
266,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.36,13.0,male,7.0,81.95,0.427978,75.36,13,male,7,81.95,0.427978
267,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,75.36,13.0,male,8.0,81.74,0.480474,75.36,13,male,8,81.74,0.480474
268,74.0,0.83,"{""Answer"": ""74"", ""Confidence"": ""0.83""}",,75.36,13.0,male,9.0,81.5,0.529967,75.36,13,male,9,81.5,0.529967
269,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,75.36,13.0,male,10.0,81.23,0.57633,75.36,13,male,10,81.23,0.57633
270,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.36,13.0,male,11.0,80.94,0.61949,75.36,13,male,11,80.94,0.61949
271,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.36,13.0,male,12.0,80.62,0.659433,75.36,13,male,12,80.62,0.659433
272,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,75.36,13.0,male,13.0,80.28,0.696191,75.36,13,male,13,80.28,0.696191
273,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,75.36,13.0,male,14.0,79.92,0.729838,75.36,13,male,14,79.92,0.729838
274,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.36,13.0,male,15.0,79.53,0.760485,75.36,13,male,15,79.53,0.760485
275,73.0,0.95,"{""Answer"": ""73"", ""Confidence"": ""0.95""}",,75.36,13.0,male,16.0,79.12,0.788266,75.36,13,male,16,79.12,0.788266
276,73.0,0.95,"{""Answer"": ""73"", ""Confidence"": ""0.95""}",,75.36,13.0,male,17.0,78.69,0.81334,75.36,13,male,17,78.69,0.81334
277,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.36,13.0,male,18.0,78.25,0.835875,75.36,13,male,18,78.25,0.835875
278,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,75.36,13.0,male,19.0,77.78,0.856051,75.36,13,male,19,77.78,0.856051
279,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.36,13.0,male,20.0,77.3,0.874051,75.36,13,male,20,77.3,0.874051
280,73.45,0.0,"{""Answer"": ""73.45"", ""Confidence"": ""0.0""}",,75.37,14.0,male,1.0,82.65,0.064923,75.37,14,male,1,82.65,0.064923
281,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.37,14.0,male,2.0,82.6,0.129344,75.37,14,male,2,82.6,0.129344
282,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.37,14.0,male,3.0,82.53,0.192776,75.37,14,male,3,82.53,0.192776
283,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.37,14.0,male,4.0,82.43,0.25476,75.37,14,male,4,82.43,0.25476
284,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.37,14.0,male,5.0,82.3,0.314874,75.37,14,male,5,82.3,0.314874
285,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.37,14.0,male,6.0,82.14,0.372747,75.37,14,male,6,82.14,0.372747
286,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.37,14.0,male,7.0,81.95,0.428063,75.37,14,male,7,81.95,0.428063
287,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.37,14.0,male,8.0,81.74,0.480569,75.37,14,male,8,81.74,0.480569
288,75.0,0.87,"{""Answer"": ""75"", ""Confidence"": ""0.87""}",,75.37,14.0,male,9.0,81.5,0.530073,75.37,14,male,9,81.5,0.530073
289,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.37,14.0,male,10.0,81.23,0.576444,75.37,14,male,10,81.23,0.576444
290,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.37,14.0,male,11.0,80.94,0.619613,75.37,14,male,11,80.94,0.619613
291,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,75.37,14.0,male,12.0,80.62,0.659564,75.37,14,male,12,80.62,0.659564
292,73.0,0.95,"{""Answer"": ""73"", ""Confidence"": ""0.95""}",,75.37,14.0,male,13.0,80.28,0.696329,75.37,14,male,13,80.28,0.696329
293,72.0,0.954,"{""Answer"": ""72"", ""Confidence"": ""0.954""}",,75.37,14.0,male,14.0,79.92,0.729983,75.37,14,male,14,79.92,0.729983
294,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.37,14.0,male,15.0,79.53,0.760636,75.37,14,male,15,79.53,0.760636
295,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.37,14.0,male,16.0,79.12,0.788423,75.37,14,male,16,79.12,0.788423
296,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.37,14.0,male,17.0,78.69,0.813501,75.37,14,male,17,78.69,0.813501
297,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,75.37,14.0,male,18.0,78.25,0.836041,75.37,14,male,18,78.25,0.836041
298,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,75.37,14.0,male,19.0,77.78,0.856221,75.37,14,male,19,77.78,0.856221
299,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.37,14.0,male,20.0,77.3,0.874224,75.37,14,male,20,77.3,0.874224
300,74.0,0.05,"{""Answer"": ""74"", ""Confidence"": ""0.05""}",,75.39,15.0,male,1.0,82.65,0.064937,75.39,15,male,1,82.65,0.064937
301,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.39,15.0,male,2.0,82.6,0.129372,75.39,15,male,2,82.6,0.129372
302,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.39,15.0,male,3.0,82.53,0.192818,75.39,15,male,3,82.53,0.192818
303,63.7,0.95,"{""Answer"": ""63.7"", ""Confidence"": ""0.95""}",,75.39,15.0,male,4.0,82.43,0.254815,75.39,15,male,4,82.43,0.254815
304,74.0,0.71,"{""Answer"": ""74"", ""Confidence"": ""0.71""}",,75.39,15.0,male,5.0,82.3,0.314942,75.39,15,male,5,82.3,0.314942
305,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.39,15.0,male,6.0,82.14,0.372827,75.39,15,male,6,82.14,0.372827
306,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.39,15.0,male,7.0,81.95,0.428156,75.39,15,male,7,81.95,0.428156
307,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.39,15.0,male,8.0,81.74,0.480673,75.39,15,male,8,81.74,0.480673
308,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.39,15.0,male,9.0,81.5,0.530187,75.39,15,male,9,81.5,0.530187
309,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.39,15.0,male,10.0,81.23,0.576569,75.39,15,male,10,81.23,0.576569
310,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.39,15.0,male,11.0,80.94,0.619747,75.39,15,male,11,80.94,0.619747
311,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.39,15.0,male,12.0,80.62,0.659707,75.39,15,male,12,80.62,0.659707
312,74.0,0.84,"{""Answer"": ""74"", ""Confidence"": ""0.84""}",,75.39,15.0,male,13.0,80.28,0.69648,75.39,15,male,13,80.28,0.69648
313,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.39,15.0,male,14.0,79.92,0.730142,75.39,15,male,14,79.92,0.730142
314,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.39,15.0,male,15.0,79.53,0.760801,75.39,15,male,15,79.53,0.760801
315,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.39,15.0,male,16.0,79.12,0.788594,75.39,15,male,16,79.12,0.788594
316,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.39,15.0,male,17.0,78.69,0.813677,75.39,15,male,17,78.69,0.813677
317,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.39,15.0,male,18.0,78.25,0.836222,75.39,15,male,18,78.25,0.836222
318,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.39,15.0,male,19.0,77.78,0.856407,75.39,15,male,19,77.78,0.856407
319,73.0,0.95,"{""Answer"": ""73"", ""Confidence"": ""0.95""}",,75.39,15.0,male,20.0,77.3,0.874414,75.39,15,male,20,77.3,0.874414
320,74.0,0.05,"{""Answer"": ""74"", ""Confidence"": ""0.05""}",,75.42,16.0,male,1.0,82.65,0.064952,75.42,16,male,1,82.65,0.064952
321,76.0,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.42,16.0,male,2.0,82.6,0.129403,75.42,16,male,2,82.6,0.129403
322,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.42,16.0,male,3.0,82.53,0.192864,75.42,16,male,3,82.53,0.192864
323,74.3,0.95,"{""Answer"": ""74.3"", ""Confidence"": ""0.95""}",,75.42,16.0,male,4.0,82.43,0.254875,75.42,16,male,4,82.43,0.254875
324,76.0,0.8,"{""Answer"": ""76"", ""Confidence"": ""0.8""}",,75.42,16.0,male,5.0,82.3,0.315016,75.42,16,male,5,82.3,0.315016
325,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.42,16.0,male,6.0,82.14,0.372916,75.42,16,male,6,82.14,0.372916
326,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.42,16.0,male,7.0,81.95,0.428257,75.42,16,male,7,81.95,0.428257
327,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.42,16.0,male,8.0,81.74,0.480787,75.42,16,male,8,81.74,0.480787
328,74.0,0.68,"{""Answer"": ""74"", ""Confidence"": ""0.68""}",,75.42,16.0,male,9.0,81.5,0.530313,75.42,16,male,9,81.5,0.530313
329,74.0,0.68,"{""Answer"": ""74"", ""Confidence"": ""0.68""}",,75.42,16.0,male,10.0,81.23,0.576705,75.42,16,male,10,81.23,0.576705
330,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.42,16.0,male,11.0,80.94,0.619894,75.42,16,male,11,80.94,0.619894
331,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.42,16.0,male,12.0,80.62,0.659863,75.42,16,male,12,80.62,0.659863
332,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.42,16.0,male,13.0,80.28,0.696645,75.42,16,male,13,80.28,0.696645
333,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.42,16.0,male,14.0,79.92,0.730315,75.42,16,male,14,79.92,0.730315
334,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.42,16.0,male,15.0,79.53,0.760981,75.42,16,male,15,79.53,0.760981
335,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,75.42,16.0,male,16.0,79.12,0.788781,75.42,16,male,16,79.12,0.788781
336,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.42,16.0,male,17.0,78.69,0.81387,75.42,16,male,17,78.69,0.81387
337,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,75.42,16.0,male,18.0,78.25,0.83642,75.42,16,male,18,78.25,0.83642
