question_id,Answer,Confidence,raw,error,true_lifespan,min_age,sex,radius,best_answer,MAS
244,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.35,12,male,5,82.3,0.314754
245,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.35,12,male,6,82.14,0.372605
246,78,0.9,"{""Answer"": ""78"", ""Confidence"": ""0.9""}",,75.35,12,male,7,81.95,0.4279
247,76,0.8,"{""Answer"": 76, ""Confidence"": 0.8}",,75.35,12,male,8,81.74,0.480386
248,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.35,12,male,9,81.5,0.529871
249,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.35,12,male,10,81.23,0.576225
250,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.35,12,male,11,80.94,0.619377
251,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.35,12,male,12,80.62,0.659313
252,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.35,12,male,13,80.28,0.696064
253,76,0.95,"```json
{
  ""Answer"": ""76"",
  ""Confidence"": ""0.95""
}
```",,75.35,12,male,14,79.92,0.729706
254,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.35,12,male,15,79.53,0.760347
255,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.35,12,male,16,79.12,0.788123
256,78,0.9,"{""Answer"": ""78"", ""Confidence"": ""0.9""}",,75.35,12,male,17,78.69,0.813192
257,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.35,12,male,18,78.25,0.835723
258,78,0.9,"{""Answer"": ""78"", ""Confidence"": ""0.9""}",,75.35,12,male,19,77.78,0.855896
259,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.35,12,male,20,77.3,0.873892
260,76,0.8,"{""Answer"": 76, ""Confidence"": 0.8}",,75.36,13,male,1,82.65,0.06491
261,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.36,13,male,2,82.6,0.129318
262,76,0.8,"{""Answer"": ""76"", ""Confidence"": ""0.8""}",,75.36,13,male,3,82.53,0.192738
263,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.36,13,male,4,82.43,0.254709
264,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.36,13,male,5,82.3,0.314811
265,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.36,13,male,6,82.14,0.372673
266,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.36,13,male,7,81.95,0.427978
267,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.36,13,male,8,81.74,0.480474
268,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.36,13,male,9,81.5,0.529967
269,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.36,13,male,10,81.23,0.57633
270,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.36,13,male,11,80.94,0.61949
271,78,0.7,"{""Answer"": ""78"", ""Confidence"": ""0.7""}",,75.36,13,male,12,80.62,0.659433
272,77.6,0.9,"```json
{
  ""Answer"": ""77.6"",
  ""Confidence"": ""0.9"" 
}
```",,75.36,13,male,13,80.28,0.696191
273,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.36,13,male,14,79.92,0.729838
274,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.36,13,male,15,79.53,0.760485
275,78,0.95,"{""Answer"": ""78"", ""Confidence"": ""0.95""}",,75.36,13,male,16,79.12,0.788266
276,76,0.8,"```json
{
  ""Answer"": 76,
  ""Confidence"": 0.8
}
```",,75.36,13,male,17,78.69,0.81334
277,74,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,75.36,13,male,18,78.25,0.835875
278,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.36,13,male,19,77.78,0.856051
279,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.36,13,male,20,77.3,0.874051
280,76.4,0.05,"{""Answer"": ""76.4"", ""Confidence"": ""0.05""}",,75.37,14,male,1,82.65,0.064923
281,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.37,14,male,2,82.6,0.129344
282,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.37,14,male,3,82.53,0.192776
283,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.37,14,male,4,82.43,0.25476
284,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.37,14,male,5,82.3,0.314874
285,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.37,14,male,6,82.14,0.372747
286,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.37,14,male,7,81.95,0.428063
287,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.37,14,male,8,81.74,0.480569
288,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.37,14,male,9,81.5,0.530073
289,77,0.7,"{""Answer"": ""77"", ""Confidence"": ""0.7""}",,75.37,14,male,10,81.23,0.576444
290,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.37,14,male,11,80.94,0.619613
291,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.37,14,male,12,80.62,0.659564
292,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.37,14,male,13,80.28,0.696329
293,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.37,14,male,14,79.92,0.729983
294,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.37,14,male,15,79.53,0.760636
295,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.37,14,male,16,79.12,0.788423
296,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.37,14,male,17,78.69,0.813501
297,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.37,14,male,18,78.25,0.836041
298,77,0.7,"{""Answer"": ""77"", ""Confidence"": ""0.7""}",,75.37,14,male,19,77.78,0.856221
299,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.37,14,male,20,77.3,0.874224
300,76.4,0.1,"{""Answer"": ""76.4"", ""Confidence"": ""0.1""}",,75.39,15,male,1,82.65,0.064937
301,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.39,15,male,2,82.6,0.129372
302,76,0.6,"{""Answer"": ""76"", ""Confidence"": ""0.6""}",,75.39,15,male,3,82.53,0.192818
303,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.39,15,male,4,82.43,0.254815
304,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.39,15,male,5,82.3,0.314942
305,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.39,15,male,6,82.14,0.372827
306,78,0.9,"{""Answer"": ""78"", ""Confidence"": ""0.9""}",,75.39,15,male,7,81.95,0.428156
307,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.39,15,male,8,81.74,0.480673
308,78,0.9,"{""Answer"": ""78"", ""Confidence"": ""0.9""}",,75.39,15,male,9,81.5,0.530187
309,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.39,15,male,10,81.23,0.576569
310,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.39,15,male,11,80.94,0.619747
311,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.39,15,male,12,80.62,0.659707
312,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.39,15,male,13,80.28,0.69648
313,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.39,15,male,14,79.92,0.730142
314,77,0.9,"{""Answer"": ""77"", ""Confidence"": ""0.9""}",,75.39,15,male,15,79.53,0.760801
315,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.39,15,male,16,79.12,0.788594
316,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.39,15,male,17,78.69,0.813677
317,76.5,0.85,"{""Answer"": 76.5, ""Confidence"": 0.85}",,75.39,15,male,18,78.25,0.836222
318,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.39,15,male,19,77.78,0.856407
319,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.39,15,male,20,77.3,0.874414
320,76,0.05,"{""Answer"": ""76"", ""Confidence"": ""0.05""}",,75.42,16,male,1,82.65,0.064952
321,77,0.7,"{""Answer"": ""77"", ""Confidence"": ""0.7""}",,75.42,16,male,2,82.6,0.129403
322,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.42,16,male,3,82.53,0.192864
323,76,0.3,"{""Answer"": ""76"", ""Confidence"": ""0.3""}",,75.42,16,male,4,82.43,0.254875
324,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.42,16,male,5,82.3,0.315016
325,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.42,16,male,6,82.14,0.372916
326,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.42,16,male,7,81.95,0.428257
327,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.42,16,male,8,81.74,0.480787
328,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.42,16,male,9,81.5,0.530313
329,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.42,16,male,10,81.23,0.576705
330,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.42,16,male,11,80.94,0.619894
331,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.42,16,male,12,80.62,0.659863
332,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.42,16,male,13,80.28,0.696645
333,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.42,16,male,14,79.92,0.730315
334,76,0.85,"```json
{""Answer"": 76, ""Confidence"": 0.85}
```",,75.42,16,male,15,79.53,0.760981
335,76,0.8,"{""Answer"": 76, ""Confidence"": 0.8}",,75.42,16,male,16,79.12,0.788781
336,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.42,16,male,17,78.69,0.81387
337,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.42,16,male,18,78.25,0.83642
338,76,0.85,"{""Answer"": 76, ""Confidence"": 0.85}",,75.42,16,male,19,77.78,0.85661
339,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.42,16,male,20,77.3,0.874621
340,76,0.1,"```json
{""Answer"": ""76"", ""Confidence"": ""0.1""}
```",,75.46,17,male,1,82.65,0.064969
341,76,0.8,"{""Answer"": ""76"", ""Confidence"": ""0.8""}",,75.46,17,male,2,82.6,0.129436
342,77,0.75,"{""Answer"": ""77"", ""Confidence"": ""0.75""}",,75.46,17,male,3,82.53,0.192913
343,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.46,17,male,4,82.43,0.254941
344,77,0.75,"{""Answer"": ""77"", ""Confidence"": ""0.75""}",,75.46,17,male,5,82.3,0.315098
345,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.46,17,male,6,82.14,0.373012
346,77,0.7,"{""Answer"": ""77"", ""Confidence"": ""0.7""}",,75.46,17,male,7,81.95,0.428368
347,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.46,17,male,8,81.74,0.480911
348,78,0.7,"{""Answer"": ""78"", ""Confidence"": ""0.7""}",,75.46,17,male,9,81.5,0.53045
349,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.46,17,male,10,81.23,0.576855
350,78,0.7,"{""Answer"": ""78"", ""Confidence"": ""0.7""}",,75.46,17,male,11,80.94,0.620054
351,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.46,17,male,12,80.62,0.660034
352,76,0.8,"{""Answer"": 76, ""Confidence"": 0.8}",,75.46,17,male,13,80.28,0.696825
353,78,0.85,"{""Answer"": ""78"", ""Confidence"": ""0.85""}",,75.46,17,male,14,79.92,0.730503
354,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.46,17,male,15,79.53,0.761178
355,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.46,17,male,16,79.12,0.788985
356,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.46,17,male,17,78.69,0.814081
357,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.46,17,male,18,78.25,0.836636
358,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.46,17,male,19,77.78,0.856831
359,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.46,17,male,20,77.3,0.874847
360,76,0.1,"{""Answer"": ""76"", ""Confidence"": ""0.1""}",,75.5,18,male,1,82.65,0.064987
361,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.5,18,male,2,82.6,0.129473
362,76,0.6,"{""Answer"": ""76"", ""Confidence"": ""0.6""}",,75.5,18,male,3,82.53,0.192968
363,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.5,18,male,4,82.43,0.255013
364,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.5,18,male,5,82.3,0.315187
365,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.5,18,male,6,82.14,0.373117
366,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.5,18,male,7,81.95,0.428489
367,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.5,18,male,8,81.74,0.481047
368,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.5,18,male,9,81.5,0.5306
369,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.5,18,male,10,81.23,0.577018
370,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.5,18,male,11,80.94,0.620229
371,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.5,18,male,12,80.62,0.66022
372,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.5,18,male,13,80.28,0.697022
373,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.5,18,male,14,79.92,0.73071
374,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.5,18,male,15,79.53,0.761393
375,78,0.9,"{""Answer"": ""78"", ""Confidence"": ""0.9""}",,75.5,18,male,16,79.12,0.789207
376,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.5,18,male,17,78.69,0.81431
377,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.90""}",,75.5,18,male,18,78.25,0.836873
378,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.5,18,male,19,77.78,0.857073
379,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.5,18,male,20,77.3,0.875094
380,76,0.15,"{""Answer"": ""76"", ""Confidence"": ""0.15""}",,75.56,19,male,1,82.65,0.065007
381,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.56,19,male,2,82.6,0.129512
382,76,0.65,"{""Answer"": ""76"", ""Confidence"": ""0.65""}",,75.56,19,male,3,82.53,0.193027
383,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.56,19,male,4,82.43,0.255092
384,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.56,19,male,5,82.3,0.315284
385,76.2,0.8,"{""Answer"": 76.2, ""Confidence"": 0.8}",,75.56,19,male,6,82.14,0.373233
386,77,0.75,"{""Answer"": ""77"", ""Confidence"": ""0.75""}",,75.56,19,male,7,81.95,0.428621
387,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.56,19,male,8,81.74,0.481196
388,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.56,19,male,9,81.5,0.530764
389,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.56,19,male,10,81.23,0.577196
390,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.56,19,male,11,80.94,0.620421
391,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.90""}",,75.56,19,male,12,80.62,0.660424
392,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.56,19,male,13,80.28,0.697237
393,75,0.75,"{""Answer"": ""75"", ""Confidence"": ""0.75""}",,75.56,19,male,14,79.92,0.730935
394,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.56,19,male,15,79.53,0.761628
395,77,0.9,"{""Answer"": ""77"", ""Confidence"": ""0.9""}",,75.56,19,male,16,79.12,0.789451
396,78,0.9,"{""Answer"": ""78"", ""Confidence"": ""0.9""}",,75.56,19,male,17,78.69,0.814562
397,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.56,19,male,18,78.25,0.837131
398,77,0.9,"{""Answer"": ""77"", ""Confidence"": ""0.9""}",,75.56,19,male,19,77.78,0.857338
399,78,0.8,"```json
{""Answer"": 78, ""Confidence"": 0.8}
```",,75.56,19,male,20,77.3,0.875364
400,76,0.1,"{""Answer"": ""76"", ""Confidence"": ""0.1""}",,75.63,20,male,1,82.65,0.065029
401,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.63,20,male,2,82.6,0.129556
402,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.63,20,male,3,82.53,0.193093
403,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.63,20,male,4,82.43,0.255178
404,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.63,20,male,5,82.3,0.31539
405,77,0.75,"{""Answer"": ""77"", ""Confidence"": ""0.75""}",,75.63,20,male,6,82.14,0.373358
406,78,0.7,"{""Answer"": ""78"", ""Confidence"": ""0.7""}",,75.63,20,male,7,81.95,0.428766
407,76,0.9,"{""Answer"": 76, ""Confidence"": 0.9}",,75.63,20,male,8,81.74,0.481358
408,78,0.7,"{""Answer"": ""78"", ""Confidence"": ""0.7""}",,75.63,20,male,9,81.5,0.530943
409,76,0.85,"```json
{""Answer"": 76, ""Confidence"": 0.85}
```",,75.63,20,male,10,81.23,0.57739
410,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.63,20,male,11,80.94,0.62063
411,76,0.8,"{""Answer"": 76, ""Confidence"": 0.8}",,75.63,20,male,12,80.62,0.660646
412,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.63,20,male,13,80.28,0.697472
413,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.63,20,male,14,79.92,0.731181
414,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.63,20,male,15,79.53,0.761884
415,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.63,20,male,16,79.12,0.789717
416,77,0.9,"{""Answer"": ""77"", ""Confidence"": ""0.9""}",,75.63,20,male,17,78.69,0.814836
417,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.63,20,male,18,78.25,0.837413
418,78,0.9,"{""Answer"": ""78"", ""Confidence"": ""0.9""}",,75.63,20,male,19,77.78,0.857626
419,77,0.9,"{""Answer"": ""77"", ""Confidence"": ""0.9""}",,75.63,20,male,20,77.3,0.875659
420,76,0.1,"{""Answer"": ""76"", ""Confidence"": ""0.1""}",,75.7,21,male,1,82.65,0.065053
421,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.7,21,male,2,82.6,0.129604
422,78,0.7,"{""Answer"": ""78"", ""Confidence"": ""0.7""}",,75.7,21,male,3,82.53,0.193164
423,78,0.7,"{""Answer"": ""78"", ""Confidence"": ""0.7""}",,75.7,21,male,4,82.43,0.255272
424,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.7,21,male,5,82.3,0.315506
425,76,0.8,"{""Answer"": 76, ""Confidence"": 0.8}",,75.7,21,male,6,82.14,0.373496
426,76,0.9,"{""Answer"": ""76"", ""Confidence"": ""0.9""}",,75.7,21,male,7,81.95,0.428924
427,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.7,21,male,8,81.74,0.481535
428,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.7,21,male,9,81.5,0.531138
429,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.7,21,male,10,81.23,0.577602
430,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.7,21,male,11,80.94,0.620858
431,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.7,21,male,12,80.62,0.660889
432,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.7,21,male,13,80.28,0.697729
433,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.7,21,male,14,79.92,0.731451
434,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.7,21,male,15,79.53,0.762165
435,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.7,21,male,16,79.12,0.790007
436,77,0.75,"```json
{
  ""Answer"": ""77"",
  ""Confidence"": ""0.75""
}
```",,75.7,21,male,17,78.69,0.815136
437,76,0.85,"{""Answer"": ""76"", ""Confidence"": ""0.85""}",,75.7,21,male,18,78.25,0.837721
438,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.7,21,male,19,77.78,0.857942
439,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.7,21,male,20,77.3,0.875981
440,76.4,0.05,"{""Answer"": ""76.4"", ""Confidence"": ""0.05""}",,75.78,22,male,1,82.65,0.065079
441,76,0.4,"{""Answer"": ""76"", ""Confidence"": ""0.4""}",,75.78,22,male,2,82.6,0.129656
442,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.78,22,male,3,82.53,0.193241
443,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.78,22,male,4,82.43,0.255374
444,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.78,22,male,5,82.3,0.315633
445,78,0.7,"{""Answer"": ""78"", ""Confidence"": ""0.7""}",,75.78,22,male,6,82.14,0.373646
446,76,0.8,"{""Answer"": ""76"", ""Confidence"": ""0.8""}",,75.78,22,male,7,81.95,0.429096
447,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.78,22,male,8,81.74,0.481728
448,78,0.7,"{""Answer"": ""78"", ""Confidence"": ""0.7""}",,75.78,22,male,9,81.5,0.531351
449,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.78,22,male,10,81.23,0.577835
450,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.78,22,male,11,80.94,0.621108
451,77,0.75,"{""Answer"": ""77"", ""Confidence"": ""0.75""}",,75.78,22,male,12,80.62,0.661155
452,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.78,22,male,13,80.28,0.698009
453,76,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,75.78,22,male,14,79.92,0.731744
454,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.78,22,male,15,79.53,0.762471
455,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.78,22,male,16,79.12,0.790325
456,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.78,22,male,17,78.69,0.815464
457,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.78,22,male,18,78.25,0.838058
458,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.78,22,male,19,77.78,0.858287
459,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.78,22,male,20,77.3,0.876333
460,76,0.01,"{""Answer"": ""76"", ""Confidence"": ""0.01""}",,75.86,23,male,1,82.65,0.065108
461,79,0.6,"{""Answer"": ""79"", ""Confidence"": ""0.6""}",,75.86,23,male,2,82.6,0.129713
462,76,0.65,"{""Answer"": 76, ""Confidence"": 0.65}",,75.86,23,male,3,82.53,0.193326
463,79,0.6,"{""Answer"": ""79"", ""Confidence"": ""0.6""}",,75.86,23,male,4,82.43,0.255486
464,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.86,23,male,5,82.3,0.315772
465,76,0.6,"{""Answer"": ""76"", ""Confidence"": ""0.6""}",,75.86,23,male,6,82.14,0.37381
466,77,0.75,"```json
{
  ""Answer"": ""77"",
  ""Confidence"": ""0.75""
}
```",,75.86,23,male,7,81.95,0.429284
467,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.86,23,male,8,81.74,0.48194
468,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.86,23,male,9,81.5,0.531585
469,78,0.7,"{""Answer"": ""78"", ""Confidence"": ""0.7""}",,75.86,23,male,10,81.23,0.578088
470,77.0,0.75,"{""Answer"": ""77.0"", ""Confidence"": ""0.75""}",,75.86,23,male,11,80.94,0.62138
471,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.86,23,male,12,80.62,0.661445
472,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.86,23,male,13,80.28,0.698315
473,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.86,23,male,14,79.92,0.732066
474,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,75.86,23,male,15,79.53,0.762806
475,77.0,0.75,"{""Answer"": ""77.0"", ""Confidence"": ""0.75""}",,75.86,23,male,16,79.12,0.790672
476,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.86,23,male,17,78.69,0.815822
477,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.86,23,male,18,78.25,0.838426
478,78,0.85,"```json
{
  ""Answer"": ""78"",
  ""Confidence"": ""0.85""
}
```",,75.86,23,male,19,77.78,0.858664
479,76,0.8,"{""Answer"": ""76"", ""Confidence"": ""0.80""}",,75.86,23,male,20,77.3,0.876718
480,76,0.1,"{""Answer"": ""76"", ""Confidence"": ""0.1""}",,75.94,24,male,1,82.65,0.065139
481,77.2,0.85,"{""Answer"": ""77.2"", ""Confidence"": ""0.85""}",,75.94,24,male,2,82.6,0.129775
482,76,0.6,"{""Answer"": ""76"", ""Confidence"": ""0.6""}",,75.94,24,male,3,82.53,0.193419
483,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.94,24,male,4,82.43,0.255609
484,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.94,24,male,5,82.3,0.315923
485,76,0.75,"{""Answer"": ""76"", ""Confidence"": ""0.75""}",,75.94,24,male,6,82.14,0.373989
486,76,0.7,"{""Answer"": ""76"", ""Confidence"": ""0.7""}",,75.94,24,male,7,81.95,0.42949
