llm,qset,question_id,stated_confidence,chosen_token_confidence,max_token_confidence,correct
Meta-Llama-3.1-70B-Instruct,boolq_valid,253,0.99,0.999883725386181,0.999883725386181,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,254,0.99,0.9999937410870098,0.99999374108701,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,255,0.99,0.9999993442660868,0.9999993442660868,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,256,0.9,0.999985932074572,0.999985932074572,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,257,0.8,0.9997849004660609,0.9997849004660608,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,258,0.8,0.9998672970513774,0.9998672970513774,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,259,0.8,0.9994864981337914,0.9994864981337914,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,260,0.95,0.9999980926403396,0.9999980926403396,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,261,0.99,0.9999957074035069,0.9999957074035069,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,262,0.99,0.9999984503590398,0.99999845035904,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,263,0.99,0.9999871810947024,0.9999871810947024,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,264,0.95,0.9999855130750162,0.9999855130750162,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,265,0.4,0.9982179382795098,0.9982179382795098,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,266,0.9,0.9999977932578421,0.999997793257842,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,267,0.9,0.9995247849701162,0.9995247849701162,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,268,0.99,0.9999986884905808,0.9999986884905808,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,269,0.95,0.999880135700699,0.999880135700699,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,270,0.95,0.999993800216754,0.999993800216754,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,271,0.8,0.9999269111657085,0.9999269111657084,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,272,0.95,0.9997624284215018,0.9997624284215016,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,273,0.95,0.9999930844737493,0.9999930844737492,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,274,0.95,0.9999491554742149,0.9999491554742148,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,275,0.95,0.9999928288801078,0.9999928288801078,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,276,0.9,0.8758949366512913,0.8758949366512913,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,277,0.95,0.9994089173774116,0.9994089173774116,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,278,0.8,0.9982100517420606,0.9982100517420606,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,279,0.8,0.9809218768302828,0.9809218768302828,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,280,0.9,0.9999762676857172,0.9999762676857172,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,281,0.95,0.9999972575694362,0.9999972575694362,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,282,0.8,0.9989637747473786,0.9989637747473786,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,283,0.9,0.9986631345387246,0.9986631345387246,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,284,0.4,0.9464196549378544,0.9464196549378544,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,285,0.8,0.9902832651879454,0.9902832651879454,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,286,0.95,0.999971034721978,0.999971034721978,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,287,0.9,0.9999283411860941,0.999928341186094,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,288,0.99,0.9995409325225686,0.9995409325225686,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,289,0.9,0.9998509499555532,0.9998509499555532,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,290,0.9,0.9999415295651194,0.9999415295651194,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,291,0.8,0.941358458355896,0.941358458355896,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,292,1,0.9999974961315232,0.9999974961315232,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,293,0.95,0.9999979141296026,0.9999979141296026,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,294,0.9,0.9997855030728161,0.999785503072816,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,295,0.8,0.9972730292281501,0.99727302922815,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,296,0.95,0.999975358965153,0.9999753589651532,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,297,0.9,0.9999907034424974,0.9999907034424974,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,299,0.8,0.8062019468791883,0.8062019468791883,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,300,0.95,0.9999992847696282,0.9999992847696282,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,301,0.9,0.999848083660906,0.999848083660906,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,302,0.8,0.9999652438297365,0.9999652438297364,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,303,0.99,0.999972069923067,0.999972069923067,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,304,0.9,0.999997675631379,0.999997675631379,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,305,0.9,0.9999357316592882,0.9999357316592882,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,306,0.95,0.9999873629957997,0.9999873629957996,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,307,0.95,0.999901757327723,0.999901757327723,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,308,0.95,0.9999921918543636,0.9999921918543636,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,309,0.9,0.9996873546804529,0.9996873546804528,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,310,0.95,0.9978770281159789,0.9978770281159788,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,311,0.9,0.5043045089723097,0.5043045089723097,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,312,0.99,0.9999997616241737,0.9999997616241736,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,313,0.8,0.9887454885246078,0.9887454885246078,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,314,0.9,0.9999667908620854,0.9999667908620854,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,315,0.9,0.9999865307616544,0.9999865307616544,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,316,0.8,0.9999927862539625,0.9999927862539624,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,317,0.95,0.998511351015552,0.998511351015552,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,318,0.95,0.9997553046582184,0.9997553046582184,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,319,0.99,0.999965397261217,0.9999653972612172,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,320,0.9,0.9997288392836754,0.9997288392836754,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,321,0.95,0.9999651334981734,0.9999651334981734,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,322,0.95,0.9996720764906916,0.9996720764906916,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,323,0.99,0.999782557004387,0.999782557004387,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,324,0.95,0.9998333147895788,0.9998333147895788,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,325,0.9,0.7429155313595363,0.7429155313595363,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,326,0.95,0.9999943961877384,0.9999943961877384,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,327,0.99,0.9999991060231512,0.9999991060231512,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,328,0.95,0.99728273375548,0.99728273375548,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,329,0.95,0.9999921316977358,0.9999921316977358,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,330,0.95,0.9999979733594524,0.9999979733594524,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,331,0.6,0.9958212934758045,0.9958212934758044,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,332,0.9,0.9999974375521018,0.999997437552102,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,333,0.95,0.9999554141099322,0.9999554141099322,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,334,0.9,0.9999957079188718,0.9999957079188718,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,335,0.9,0.9449523235906022,0.9449523235906024,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,336,0.95,0.9999935032702988,0.9999935032702988,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,337,0.95,0.9999942771995762,0.9999942771995762,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,338,0.8,0.9955076140258798,0.9955076140258798,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,339,0.9,0.9999017541357902,0.9999017541357902,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,340,0.9,0.9999777682652178,0.9999777682652178,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,341,0.95,0.9999963043331574,0.9999963043331574,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,342,0.99,0.9999992252720546,0.9999992252720546,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,343,0.8,0.8633689215209643,0.8633689215209643,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,344,0.95,0.9997616453424624,0.9997616453424624,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,345,0.95,0.999994338205,0.999994338205,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,346,0.95,0.9996508657956016,0.9996508657956016,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,347,0.8,0.9989242764084088,0.9989242764084086,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,348,0.95,0.9999987481382282,0.9999987481382282,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,349,0.95,0.999874464159115,0.9998744641591152,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,350,0.8,0.7658216675151389,0.7658216675151389,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,351,0.9,0.9980040892150545,0.9980040892150543,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,352,0.9,0.914917125017958,0.914917125017958,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,353,0.8,0.8426706189942952,0.8426706189942952,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,354,0.99,0.9999923700838378,0.999992370083838,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,355,0.8,0.9979685311167906,0.9979685311167906,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,356,0.95,0.999844674138566,0.999844674138566,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,357,0.95,0.9999998211489357,0.9999998211489356,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,358,0.99,0.999578990397125,0.999578990397125,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,359,0.99,0.9999983311669297,0.9999983311669296,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,360,0.8,0.9891276345452661,0.989127634545266,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,361,0.95,0.9999627941409358,0.9999627941409358,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,362,0.95,0.9997117321950886,0.9997117321950886,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,363,0.95,0.9993910801110228,0.9993910801110228,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,364,0.95,0.9998095277016341,0.999809527701634,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,365,0.95,0.9989550657339406,0.9989550657339408,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,366,0.8,0.784357533103553,0.784357533103553,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,367,0.8,0.9934748881389793,0.9934748881389792,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,368,0.99,0.9999997616006182,0.9999997616006182,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,369,0.95,0.999998092192303,0.999998092192303,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,370,0.9,0.9873402762319454,0.9873402762319454,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,371,0.95,0.9999962452227164,0.9999962452227164,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,372,0.9,0.9933235548969713,0.9933235548969712,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,373,0.8,0.9999372472832484,0.9999372472832484,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,374,0.9,0.9999958271341437,0.9999958271341436,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,375,0.7,0.9732667466684317,0.9732667466684316,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,376,0.95,0.999901926754727,0.9999019267547272,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,377,0.99,0.9999475822225614,0.9999475822225614,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,378,0.9,0.9999955298815794,0.9999955298815794,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,379,0.95,0.9999949927194737,0.9999949927194736,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,380,0.8,0.9990575159330228,0.9990575159330228,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,381,0.9,0.9998716925718232,0.9998716925718232,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,382,0.9,0.9999268816988829,0.9999268816988828,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,383,0.99,0.9999201893045324,0.9999201893045324,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,384,0.9,0.9997640583911965,0.9997640583911964,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,385,0.8,0.999886352255233,0.999886352255233,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,386,0.99,0.9999976749027573,0.9999976749027571,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,387,0.8,0.8991307482373156,0.8991307482373156,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,388,0.95,0.9999873037921785,0.9999873037921784,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,389,0.95,0.9440617900861838,0.9440617900861838,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,390,0.6,0.9978977223754525,0.9978977223754524,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,391,0.6,0.9616000313501122,0.9616000313501122,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,392,0.9,0.9999119243981732,0.9999119243981732,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,393,0.2,0.9999600863518644,0.9999600863518644,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,394,0.8,0.9467219453138637,0.9467219453138636,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,395,0.8,0.99930512670911,0.99930512670911,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,396,1,0.9999992847459254,0.9999992847459254,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,397,0.95,0.9999565511093056,0.9999565511093056,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,398,0.9,0.9999955897657296,0.9999955897657296,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,399,0.95,0.9995119596411842,0.9995119596411842,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,400,0.9,0.9999818809374946,0.9999818809374946,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,401,0.95,0.9998640411962344,0.9998640411962344,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,402,0.95,0.9999989269935342,0.9999989269935342,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,403,0.9,0.9999890321164665,0.9999890321164664,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,404,0.99,0.9999995231351574,0.9999995231351576,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,405,0.8,0.99599219670202,0.99599219670202,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,406,0.95,0.9995082511847937,0.9995082511847936,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,407,0.95,0.9999584490292394,0.9999584490292394,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,408,0.95,0.9999935038328877,0.9999935038328877,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,409,0.95,0.9999742382467218,0.9999742382467218,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,410,0.8,0.9954492115358908,0.9954492115358908,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,411,0.8,0.9999949324561992,0.9999949324561992,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,412,0.95,0.99990013072441,0.99990013072441,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,413,0.8,0.9996107241966626,0.9996107241966626,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,414,0.6,0.5028353849746902,0.5028353849746902,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,415,0.8,0.999983190868994,0.999983190868994,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,416,0.9,0.9999194762607254,0.9999194762607256,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,417,0.8,0.9999729914347074,0.9999729914347076,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,418,0.95,0.6193307499998951,0.6193307499998951,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,419,0.8,0.9997717321132974,0.9997717321132974,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,420,0.95,0.9998988364341924,0.9998988364341924,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,421,0.9,0.9999641549356089,0.9999641549356088,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,422,0.9,0.9999364426245333,0.9999364426245332,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,423,0.9,0.999903436324845,0.999903436324845,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,424,0.95,0.997356607336816,0.997356607336816,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,425,0.8,0.9883632696694333,0.9883632696694332,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,426,0.99,0.9999985696210152,0.9999985696210152,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,427,0.9,0.9819312723983408,0.9819312723983408,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,428,0.99,0.9999021298032988,0.9999021298032988,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,429,0.9,0.9999983308732592,0.9999983308732592,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,430,0.95,0.9997893366805792,0.9997893366805792,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,431,0.99,0.9958580995380928,0.9958580995380928,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,432,0.2,0.9833013238301384,0.9833013238301384,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,433,0.9,0.999991834967651,0.999991834967651,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,434,0.95,0.9969580311250902,0.9969580311250902,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,435,0.9,0.9927604055573981,0.992760405557398,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,436,0.95,0.9999988081703736,0.9999988081703736,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,437,0.95,0.999892860560434,0.999892860560434,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,439,0.95,0.999964382958015,0.999964382958015,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,440,0.8,0.9991998284792954,0.9991998284792954,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,441,0.6,0.9898165582927912,0.9898165582927912,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,442,0.95,0.9997138473959666,0.9997138473959666,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,443,0.8,0.9498195917927729,0.9498195917927728,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,444,0.8,0.9999645482241137,0.9999645482241136,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,445,0.7,0.9928422403301984,0.9928422403301984,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,446,0.8,0.9981327400952466,0.9981327400952466,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,447,0.95,0.9999000211298626,0.9999000211298626,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,448,0.6,0.9999992252238968,0.9999992252238968,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,449,0.8,0.9831049208463992,0.9831049208463992,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,450,0.8,0.8216206312092025,0.8216206312092025,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,451,0.9,0.9998799498831017,0.9998799498831016,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,452,0.99,0.9998480485151798,0.9998480485151798,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,453,0.8,0.9372120424723326,0.9372120424723326,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,454,0.95,0.9999909984383185,0.9999909984383184,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,455,0.9,0.9999856344080842,0.9999856344080844,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,456,0.95,0.999998867723732,0.999998867723732,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,457,0.8,0.999802769709281,0.999802769709281,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,458,0.9,0.9908905688469212,0.9908905688469212,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,459,0.95,0.9999206136475578,0.9999206136475578,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,460,0.8,0.9999529692805952,0.9999529692805952,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,461,0.8,0.8638740580045584,0.8638740580045584,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,462,0.9,0.9999881964778529,0.9999881964778528,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,463,0.99,0.999996185693095,0.999996185693095,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,464,0.99,0.9999994039377778,0.9999994039377778,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,465,0.95,0.999990044763987,0.999990044763987,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,466,0.8,0.9996001520947996,0.9996001520947996,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,467,0.95,0.9999988076297152,0.9999988076297152,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,468,0.9,0.9997895457413388,0.9997895457413388,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,469,0.95,0.9999986288340929,0.9999986288340929,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,470,0.8,0.9997994367301262,0.9997994367301262,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,471,0.9,0.9957682906303988,0.9957682906303988,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,472,0.9,0.9993516696459062,0.9993516696459062,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,473,0.8,0.818360536902064,0.818360536902064,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,474,0.8,0.977709881362494,0.977709881362494,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,475,0.8,0.803441556621144,0.803441556621144,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,476,0.8,0.9998083128905826,0.9998083128905826,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,477,0.95,0.9999607286194245,0.9999607286194244,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,478,0.95,0.9999450203919485,0.9999450203919484,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,479,0.99,0.9999982711233846,0.9999982711233848,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,480,0.8,0.9999707373897668,0.9999707373897668,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,481,0.95,0.9999607846035348,0.9999607846035348,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,482,0.8,0.945104193035596,0.945104193035596,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,483,0.9,0.9999921314866728,0.9999921314866728,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,484,0.95,0.9905389551321098,0.99053895513211,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,485,0.95,0.9995281462182478,0.999528146218248,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,486,0.8,0.9711167993505018,0.9711167993505018,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,487,0.9,0.9998982050515222,0.9998982050515222,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,488,0.8,0.7065431739702537,0.7065431739702537,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,489,0.9,0.9928607839121428,0.9928607839121428,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,490,0.8,0.999987899474557,0.999987899474557,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,491,0.95,0.9999076964632778,0.999907696463278,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,492,0.8,0.9999847421376564,0.9999847421376564,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,493,0.9,0.9999973175826556,0.9999973175826556,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,494,0.8,0.9990645222678398,0.9990645222678398,FALSE
Meta-Llama-3.1-70B-Instruct,boolq_valid,495,0.9,0.9999184152890106,0.9999184152890108,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,496,0.99,0.9997396917516492,0.9997396917516492,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,497,0.95,0.9999437067752712,0.9999437067752712,TRUE
Meta-Llama-3.1-70B-Instruct,boolq_valid,498,0.95,0.9998271440694257,0.9998271440694256,TRUE
